"","Date","Team","Opp","BO","Pos","G","AB","PA","H","X1B","X2B","X3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB.","K.","BB.K","AVG.1","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC.","GB.FB","LD.","GB.","FB.","IFFB.","HR.FB","IFH.","BUH.","Pull.","Cent.","Oppo.","Soft.","Med.","Hard.","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","WPA","X.WPA","X.WPA.1","RE24","REW","pLI","phLI","PH","WPA.LI","Clutch","FB..1","FBv","SL.","SLv","CT.","CTv","CB.","CBv","CH.","CHv","SF.","SFv","KN.","KNv","XX.","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB.C","wSL.C","wCT.C","wCB.C","wCH.C","wSF.C","wKN.C","O.Swing.","Z.Swing.","Swing.","O.Contact.","Z.Contact.","Contact.","Zone.","F.Strike.","SwStr.","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA.X","FT.X","FC.X","FS.X","FO.X","SI.X","SL.X","CU.X","KC.X","EP.X","CH.X","SC.X","KN.X","FA.Z","FT.Z","FC.Z","FS.Z","FO.Z","SI.Z","SL.Z","CU.Z","KC.Z","EP.Z","CH.Z","SC.Z","KN.Z","O.Swing..1","Z.Swing..1","Swing..1","O.Contact..1","Z.Contact..1","Contact..1","Zone..1","Pace","Player"
"21",2011-06-24,"NYM","@TEX","8","1B",1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,0.25,0.5,0,0.1,0.333,0,0,-0.3,0.223,36,3,0,100,0,0,0,33.3,0,66.7,33.3,0,66.7,33.3,0,3,0,0,0,1,0,0,6,13,19,0,-0.04,0.04,-0.1,-0.01,0.59,0,0,-0.02,0.01,68.4,93.9,31.6,85.8,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0,0.14,-4.2,0,0,0,0,0,58.3,83.3,66.7,100,80,91.7,33.3,75,5.3,96.3,92.3,85.6,0,0,0,86.2,0,0,0,0,0,0,2.2,12.5,4.2,0,0,0,4.2,0,0,0,0,0,0,10.7,8.6,4.7,0,0,0,1.1,0,0,0,0,0,0,50,85.7,63.2,100,83.3,91.7,36.8,24.5,"Daniel Murphy"
"22",2011-06-08,"NYM","@MIL","9","1B-PH",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,-0.5,0,-100,1,0,50,50,0,0,0,0,0,100,0,0,50,50,1,1,0,0,0,0,0,2,3,5,-0.05,-0.05,0,-0.54,-0.06,0.9,1.61,1,-0.06,0,100,91.8,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,-9.27,0,0,0,0,0,0,0,100,60,0,66.7,66.7,60,50,20,92.7,0,0,0,0,88,0,0,0,0,0,0,0,5.3,0,0,0,0,-8.7,0,0,0,0,0,0,0,12,0,0,0,0,0.2,0,0,0,0,0,0,0,33.3,100,60,100,50,66.7,40,26.3,"Daniel Murphy"
"23",2009-08-24,"NYM","PHI","5","1B",1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,0.5,0.75,0.25,0.1,0.333,0,0,0,0.314,91,0.5,0,33.3,66.7,50,0,0,0,33.3,33.3,33.3,33.3,33.3,33.3,1,2,0,1,0,0,0,2,10,12,0.04,-0.03,0.07,0.26,0.03,0.54,0,0,-0.01,0.08,66.7,92.8,8.3,88,16.7,85.5,8.3,76,0,0,0,0,0,0,0,-0.7,-0.1,0.7,0,0,0,0,-8.25,-6.77,36.37,0,0,0,0,50,66.7,58.3,66.7,100,85.7,50,75,8.3,92.6,0,0,0,0,0,86.2,76,0,0,0,0,0,3.3,0,0,0,0,0,-0.9,-7.1,0,0,0,0,0,11.4,0,0,0,0,0,4.5,-6.2,0,0,0,0,0,60,57.1,58.3,66.7,100,85.7,58.3,18.9,"Daniel Murphy"
"24",2009-08-16,"NYM","SFG","6","1B",1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0.25,0.5,0,0.1,0.25,0,0,-0.3,0.224,30,0.5,25,25,50,0,0,0,0,50,50,0,0,50,50,1,2,1,0,0,0,0,3,8,11,0.23,-0.07,0.3,0.16,0.02,1.56,0,0,0.02,0.13,63.6,93,9.1,81,0,0,27.3,79.3,0,0,0,0,0,0,0,-0.6,-0.2,0,0.5,0,0,0,-8.4,-22.82,0,17.11,0,0,0,50,71.4,63.6,50,100,85.7,63.6,75,9.1,93.2,0,0,0,0,0,78.7,79.7,0,0,0,0,0,8.4,0,0,0,0,0,-5,-3,0,0,0,0,0,9.5,0,0,0,0,0,-4.7,-4.7,0,0,0,0,0,40,83.3,63.6,50,100,85.7,54.6,25.1,"Daniel Murphy"
"25",2014-08-09,"NYM","@PHI","3","3B",1,3,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.333,40,0,2,0.333,0.6,0.333,0.933,0,0.1,0.333,0,1,0.6,0.454,199,1,66.7,33.3,0,0,0,0,0,66.7,0,33.3,0,100,0,1,0,2,0,0,0,0,14,13,27,0.21,-0.03,0.24,0.93,0.11,1.29,0,0,0.07,0.09,55.6,95,3.7,86,0,0,18.5,79.4,22.2,85.5,0,0,0,0,0,0.4,0,0,0.2,0,0,0,2.58,-3.78,0,4.66,0.54,0,0,25,71.4,37,80,100,90,25.9,80,3.7,93.4,99.2,0,0,0,0,86.1,79.2,0,0,85.5,0,0,5.4,7,0,0,0,0,-4.3,-4.7,0,0,6.7,0,0,11.7,7.6,0,0,0,0,3.3,-4.4,0,0,7.3,0,0,25,71.4,37,80,100,90,25.9,19.9,"David Wright"
"26",2014-05-17,"NYM","@WSN","3","3B",1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0.25,0.25,0.25,0.5,0,2.6,0.25,0,0,-0.3,0.223,41,2,50,50,0,0,0,50,0,50,0,50,50,25,25,2,0,2,0,1,0,0,4,10,14,0.02,-0.04,0.06,0.35,0.04,0.66,0,0,0.03,0.01,50,93.3,14.3,86,0,0,14.3,79.5,21.4,82,0,0,0,0,0,-0.8,0.4,0,-0.2,0.4,0,0,-10.88,21.02,0,-8.87,13.01,0,0,50,33.3,42.9,75,50,66.7,42.9,75,14.3,93.4,92.1,0,0,0,0,85.8,79.2,79.6,0,82.1,0,0,7.5,0.5,0,0,0,0,0.8,-4.8,5.5,0,9.1,0,0,9.8,5.2,0,0,0,0,2.6,-8.6,-6.8,0,4.4,0,0,57.1,28.6,42.9,75,50,66.7,50,15.3,"David Wright"
"27",2012-09-26,"NYM","PIT","3","3B",1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.5,0.5,1,0,2.6,0.5,0,1,0.4,0.442,186,0.5,25,25,50,0,0,100,0,50,25,25,25,25,50,1,2,1,0,1,0,0,5,7,12,0.09,-0.03,0.12,0.88,0.1,0.6,0,0,0.08,0.07,50,92.7,25,81.3,0,0,16.7,82,8.3,81,0,0,0,0,0,-0.4,0.2,0,0.1,0.4,0,0,-6.32,7.97,0,6.26,41.77,0,0,20,71.4,50,100,100,100,58.3,50,0,93.1,0,0,0,0,89.5,81,81.9,0,0,81.2,0,0,7,0,0,0,0,-9.9,3.8,-5.9,0,0,6,0,0,10.1,0,0,0,0,3.9,-4.5,-3.9,0,0,8.7,0,0,0,85.7,50,0,100,100,58.3,23.7,"David Wright"
"28",2012-09-10,"NYM","WSN","3","3B",1,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333,25,25,1,0.333,0.5,0.333,0.833,0,0.1,0.5,0,1,0.3,0.394,154,1,50,50,0,0,0,0,0,50,0,50,0,100,0,1,0,1,0,0,0,0,10,11,21,0,-0.06,0.06,0.13,0.01,1.01,0,0,0.03,-0.03,61.9,93.4,0,0,0,0,38.1,78.9,0,0,0,0,0,0,0,0.6,0,0,-0.3,0,0,0,4.84,0,0,-4.18,0,0,0,33.3,66.7,42.9,80,75,77.8,28.6,50,9.5,92.6,92.2,0,0,0,95,0,78.8,0,0,0,0,0,7.1,11.1,0,0,0,-10.9,0,-6.8,0,0,0,0,0,10.4,9.4,0,0,0,5.3,0,-8.6,0,0,0,0,0,35.7,57.1,42.9,60,100,77.8,33.3,25.9,"David Wright"
"29",2012-08-19,"NYM","@WSN","3","3B",1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0.4,0.4,0.8,0,0.1,0.4,0,1,0.2,0.353,127,0,40,0,60,0,0,0,0,20,40,40,0,80,20,0,3,2,0,0,0,0,8,12,20,-0.01,-0.06,0.05,0.13,0.01,0.69,0,0,0.02,-0.04,80,92.6,0,0,0,0,10,79,10,83,0,0,0,0,0,0.2,0,0,0,0,0,0,1.14,0,0,-0.86,-0.7,0,0,11.1,90.9,55,100,100,100,55,40,0,93.1,91.7,0,0,0,0,0,78.8,0,0,83.3,0,0,4,0.1,0,0,0,0,0,-3.2,0,0,0.5,0,0,9,4.7,0,0,0,0,0,-9.1,0,0,5.7,0,0,14.3,76.9,55,100,100,100,65,22.2,"David Wright"
"30",2012-07-17,"NYM","@WSN","3","3B",1,5,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0.4,0.6,1,0.2,2.6,0.4,0,1,0.5,0.428,177,1.5,0,60,40,0,0,0,0,40,0,60,0,20,80,3,2,0,0,0,0,0,6,15,21,0.25,-0.06,0.31,0.89,0.1,1.57,0,0,0.06,0.09,71.4,93.7,0,0,0,0,9.5,79.5,19.1,81.3,0,0,0,0,0,0.4,0,0,-0.3,0.5,0,0,2.35,0,0,-16.56,12.63,0,0,25,76.9,57.1,50,90,83.3,61.9,80,9.5,93.7,94.1,0,0,0,92.5,79.6,0,0,0,81.1,0,0,4.9,-9.1,0,0,0,9.6,-0.2,0,0,0,-7.3,0,0,9.1,5.6,0,0,0,7.9,-2.7,0,0,0,8.5,0,0,40,72.7,57.1,75,87.5,83.3,52.4,23.1,"David Wright"
"31",2012-07-05,"NYM","PHI","3","3B",1,5,5,3,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.6,0.6,1.2,1.8,0.6,0.1,0.5,0,2,1.8,0.765,404,0.5,40,20,40,0,50,0,0,20,60,20,20,40,40,1,2,2,0,0,0,0,7,12,19,0.75,-0.07,0.82,3.64,0.41,2.52,0,0,0.33,-0.03,57.9,93.2,5.3,85,5.3,88,5.3,77,26.3,85,0,0,0,0,0,0.3,-0.4,0,0.1,1.8,0,0,2.82,-38.35,0,6.07,36.96,0,0,27.3,87.5,52.6,66.7,85.7,80,42.1,60,10.5,93.2,0,88.3,0,0,0,84.5,77.4,0,0,85,0,0,5.1,0,0.8,0,0,0,-2.8,-0.2,0,0,9.8,0,0,10.8,0,7.6,0,0,0,1.8,-4,0,0,5.9,0,0,27.3,87.5,52.6,66.7,85.7,80,42.1,24.6,"David Wright"
"32",2012-06-13,"NYM","@TBR","3","3B",1,4,5,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0.25,20,20,1,0.25,0.4,0.5,0.9,0.25,2.5,0.333,-0.4,1,0.3,0.39,151,2,0,66.7,33.3,0,0,0,0,33.3,66.7,0,0,33.3,66.7,2,1,0,0,0,0,0,9,12,21,-0.02,-0.04,0.02,0.76,0.09,0.55,0,0,-0.04,0.01,71.4,94.2,0,0,0,0,19.1,78.8,9.5,84,0,0,0,0,0,0.9,0,0,-0.5,0,0,0,5.75,0,0,-11.51,-0.01,0,0,9.1,60,33.3,0,100,85.7,47.6,60,4.8,95.5,95.9,0,0,0,83.8,0,78.6,0,0,84.1,0,0,8,13.5,0,0,0,14.4,0,-1.7,0,0,12.7,0,0,11.5,7.3,0,0,0,3.9,0,-5.9,0,0,8.4,0,0,8.3,66.7,33.3,0,100,85.7,42.9,22,"David Wright"
"33",2012-06-01,"NYM","STL","3","3B",1,2,4,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0.5,50,0,2,0.5,0.75,1,1.75,0.5,2.6,0.5,0,2,1.1,0.66,333,1,0,50,50,0,0,0,0,0,100,0,0,50,50,1,1,0,0,0,0,0,8,7,15,0.15,-0.01,0.16,2.6,0.29,0.76,0,0,0.11,0.08,46.7,92.3,13.3,84,13.3,87,20,73.7,6.7,83,0,0,0,0,0,0.7,0,0.2,0.1,0.1,0,0,10.62,-1.01,12.43,3.8,6.07,0,0,11.1,66.7,33.3,100,75,80,40,75,6.7,93.8,0,85.3,0,0,90.2,0,73.5,0,0,83.2,0,0,7.6,0,3.6,0,0,-6.5,0,11.2,0,0,9.3,0,0,8.9,0,1.6,0,0,6.6,0,-10.5,0,0,-1.8,0,0,11.1,66.7,33.3,100,75,80,40,27.3,"David Wright"
"34",2011-05-08,"NYM","LAD","3","3B",1,3,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,40,40,1,0,0.4,0,0.4,0,0.1,0,0,0,-0.2,0.278,74,1,0,100,0,0,0,0,0,100,0,0,0,100,0,1,0,0,0,0,0,0,9,11,20,-0.03,-0.1,0.06,-0.25,-0.03,1.47,0,0,-0.03,0.01,85,93.4,10,85,0,0,5,73,0,0,0,0,0,0,0,0.1,-0.2,0,-0.1,0,0,0,0.57,-8.55,0,-5.38,0,0,0,0,63.6,35,0,42.9,42.9,55,40,20,93.1,0,93.4,0,0,93.4,84.8,73.2,0,0,0,0,0,2.3,0,2,0,0,-9.9,-2,-0.9,0,0,0,0,0,12.3,0,11.7,0,0,8.5,2,-9.7,0,0,0,0,0,11.1,54.6,35,100,33.3,42.9,55,28.2,"David Wright"
"35",2011-04-06,"NYM","@PHI","3","3B",1,5,5,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0.2,0,60,0,0.2,0.2,0.2,0.4,0,2.6,0.5,0,0,-0.5,0.178,6,1,0,50,50,0,0,0,0,0,50,50,50,0,50,1,1,0,0,0,0,0,7,13,20,-0.06,-0.11,0.05,-0.02,0,0.87,0,0,-0.07,0,70,92.2,10,83.5,5,86,15,77.7,0,0,0,0,0,0,0,-0.4,0,-0.1,-0.2,0,0,0,-2.52,-0.82,-5.38,-5.25,0,0,0,25,75,45,66.7,50,55.6,40,60,20,92.8,93.6,0,0,0,89.8,84.4,77.6,0,0,0,0,0,5.1,-10.1,0,0,0,-6.7,-2.1,0.7,0,0,0,0,0,13.8,5.8,0,0,0,8.6,6.9,-5.8,0,0,0,0,0,33.3,62.5,45,75,40,55.6,40,18.6,"David Wright"
"36",2010-08-07,"NYM","@PHI","4","3B",1,3,4,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0.333,25,50,0.5,0.333,0.5,0.333,0.833,0,5,1,0.2,1,0.2,0.399,151,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,1,0,0,0,0,6,14,20,-0.04,-0.09,0.05,-0.12,-0.01,1.3,0,0,0,-0.03,60,93.5,0,0,20,90.3,5,78,15,83.7,0,0,0,0,0,-0.1,0,0,-0.2,0.5,0,0,-1.14,0,-0.32,-17.63,18.17,0,0,41.7,75,55,60,66.7,63.6,40,100,20,93.2,91.3,90.7,0,0,0,0,77.5,0,0,83.4,0,0,2.8,-10.2,-1.9,0,0,0,0,-3.6,0,0,-4.3,0,0,11.7,8.5,7.3,0,0,0,0,-0.8,0,0,7.2,0,0,44.4,63.6,55,50,71.4,63.6,55,22,"David Wright"
"37",2010-05-26,"NYM","PHI","5","3B",1,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,0.5,0.75,0.25,2.6,0.333,0,0,0,0.318,97,0,0,0,100,0,0,0,0,33.3,66.7,0,0,33.3,66.7,0,3,0,0,0,0,0,7,11,18,-0.04,-0.07,0.03,-0.38,-0.04,0.77,0,0,0,-0.05,61.1,88.6,16.7,81.7,0,0,11.1,76,11.1,81,0,0,0,0,0,-0.7,0.9,0,0.1,-0.3,0,0,-6.4,31.13,0,4,-16.8,0,0,41.7,66.7,50,100,100,100,33.3,50,0,92.9,0,0,0,0,87,82.6,75.8,0,0,80.7,0,0,5.5,0,0,0,0,-5.2,0.1,4.9,0,0,-7.3,0,0,10.6,0,0,0,0,7.9,3.1,-3.8,0,0,1.5,0,0,40,62.5,50,75,100,88.9,44.4,18.6,"David Wright"
"38",2010-05-23,"NYM","NYY","5","3B",1,4,4,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.25,0,50,0,0.25,0.25,0.5,0.75,0.25,0.1,0.5,0,0,0,0.318,97,1,0,50,50,0,0,0,0,100,0,0,50,0,50,1,1,0,0,0,0,0,3,11,14,-0.07,-0.08,0.01,-0.17,-0.02,0.78,0,0,0,-0.09,50,92.1,35.7,78.4,0,0,7.1,79,7.1,81,0,0,0,0,0,-0.1,0.2,0,0,-0.1,0,0,-1.09,4.67,0,-4.06,-11.7,0,0,62.5,50,57.1,40,100,62.5,42.9,75,21.4,92.8,0,0,0,0,90.6,78.8,79.2,0,0,78.8,0,0,3.9,0,0,0,0,-2.4,-5,0.9,0,0,-5.5,0,0,9.9,0,0,0,0,0.2,-0.1,-6.8,0,0,0.1,0,0,57.1,57.1,57.1,25,100,62.5,50,24.1,"David Wright"
"39",2009-08-06,"NYM","@SDP","3","3B",1,3,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,25,50,0.5,0,0.25,0,0.25,0,2.6,0,0,0,-0.5,0.177,-1,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,1,0,0,0,0,11,17,28,-0.01,-0.02,0.01,0.12,0.01,0.3,0,0,-0.03,-0.02,71.4,93.7,17.9,83.6,3.6,89,0,0,7.1,84.5,0,0,0,0,0,-0.6,-0.1,0,0,0.1,0,0,-2.82,-1.37,0,0,5.36,0,0,18.8,83.3,46.4,66.7,90,84.6,42.9,50,7.1,93.6,92.6,88.8,0,0,0,84.7,78.9,0,0,84.3,0,0,6.5,8.6,0.1,0,0,0,2.8,-2.4,0,0,8.7,0,0,10.6,6.6,2.9,0,0,0,2.1,-2.1,0,0,4.1,0,0,9.1,75,48.2,100,91.7,92.3,59.3,18.5,"David Wright"
"40",2009-07-30,"NYM","COL","3","3B",1,4,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,0,25,0,0.5,0.5,0.75,1.25,0.25,7.5,0.667,0.2,1,0.7,0.538,241,1,66.7,33.3,0,0,0,0,0,66.7,33.3,0,0,66.7,33.3,1,0,2,0,0,0,0,6,12,18,0.06,-0.08,0.14,0.23,0.02,1.14,0,0,0.08,-0.03,61.1,92.5,27.8,84.4,0,0,5.6,78,5.6,85,0,0,0,0,0,0.3,0.6,0,-0.2,0,0,0,2.88,12.3,0,-20.79,0,0,0,45.5,71.4,55.6,80,80,80,38.9,50,11.1,92.7,91.2,0,0,0,0,84.5,77.7,0,0,84.7,0,0,5.4,9.9,0,0,0,0,2.3,-4.5,0,0,8.5,0,0,9.2,6.4,0,0,0,0,1.5,-5.8,0,0,1.8,0,0,45.5,71.4,55.6,80,80,80,38.9,23.9,"David Wright"
"41",2009-06-26,"NYM","NYY","3","3B",1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0.1,0,0,-1,-1.1,0,-100,1,0,50,50,0,0,0,0,50,50,0,0,0,100,1,1,0,0,0,0,0,6,11,17,-0.03,-0.03,0,-0.4,-0.04,0.26,0,0,-0.08,-0.03,58.8,94.4,17.7,84,0,0,0,0,23.5,88.3,0,0,0,0,0,-0.5,-0.2,0,0,-0.4,0,0,-4.98,-5.87,0,0,-10.05,0,0,33.3,62.5,47.1,0,80,50,47.1,100,23.5,92.9,0,0,0,0,0,84,0,0,0,87.2,0,0,3.6,0,0,0,0,0,-0.2,0,0,0,9.7,0,0,9,0,0,0,0,0,3.9,0,0,0,5.5,0,0,44.4,50,47.1,25,75,50,47.1,20.7,"David Wright"
"42",2009-05-14,"NYM","@SFG","5","3B",1,3,5,3,3,0,0,0,1,2,2,0,0,0,0,0,0,4,0,1,40,0,2,1,1,1,2,0,5.6,1,0.8,3,2,0.82,430,1,66.7,33.3,0,0,0,0,0,33.3,33.3,33.3,0,66.7,33.3,1,0,2,0,0,0,0,13,7,20,0.35,0,0.35,2.43,0.27,1.62,0,0,0.2,0.02,65,93.1,10,80.5,15,89,0,0,10,84,0,0,0,0,0,1.2,0.2,0.2,0,0.6,0,0,8.92,7.82,5.49,0,28.52,0,0,0,57.1,22.2,0,100,100,38.9,40,0,93,0,89.1,0,0,0,80.4,0,0,0,84.3,0,0,3.7,0,0.9,0,0,0,3,0,0,0,6,0,0,9,0,9.9,0,0,0,2.2,0,0,0,3.8,0,0,0,50,20,0,100,100,40,18.9,"David Wright"
"43",2015-05-29,"COL","@PHI","3","SS",1,4,4,4,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.5,3.5,1.5,0.1,1,0,4,3.7,1.491,891,1,0,50,50,0,100,0,0,75,25,0,0,25,75,2,2,0,0,0,0,0,2,8,10,0.23,-0.04,0.26,2.16,0.25,0.5,0,0,0.64,-0.19,60,93.3,10,82,10,91,10,78,10,86,0,0,0,0,0,3.2,0,0.5,0,-0.1,0,0,53.58,3.53,47.73,-3.66,-5.36,0,0,75,66.7,70,100,100,100,60,75,0,92.9,91.9,0,0,0,0,81.9,77.5,0,0,85.5,0,0,2.8,8.6,0,0,0,0,4.4,-5.6,0,0,7.5,0,0,9.6,7.8,0,0,0,0,-0.9,-9.7,0,0,7.7,0,0,62.5,100,70,100,100,100,20,22.2,"Troy Tulo"
"44",2015-05-25,"COL","@CIN","5","PH",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.1,0,0,0,-0.2,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,-0.02,-0.02,0,-0.29,-0.03,0.83,0.83,1,-0.03,0,50,100.7,16.7,89,0,0,0,0,33.3,88,0,0,0,0,0,0,-0.2,0,0,0,0,0,-0.43,-21.97,0,0,-1.12,0,0,33.3,33.3,33.3,0,100,50,50,0,16.7,100.4,0,0,0,0,0,89.3,0,0,0,87.9,0,0,6.1,0,0,0,0,0,-2.2,0,0,0,7.8,0,0,9.8,0,0,0,0,0,4.5,0,0,0,7.5,0,0,25,50,33.3,0,100,50,33.3,34.6,"Troy Tulo"
"45",2013-06-03,"COL","@CIN","4","SS",1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,1,0,0.25,0,0.25,0,0.1,0,0,0,-0.4,0.173,-17,2,33.3,66.7,0,0,0,0,0,66.7,33.3,0,0,33.3,66.7,2,0,1,0,0,0,0,6,13,19,-0.1,-0.1,0.01,-0.54,-0.06,0.97,0,0,-0.01,-0.09,68.4,91.6,21.1,75.5,0,0,5.3,68,5.3,83,0,0,0,0,0,0,-0.2,0,-0.3,0,0,0,-0.21,-6,0,-29.37,3.56,0,0,46.2,33.3,42.1,100,100,100,31.6,75,0,98.3,0,0,76.5,0,87.6,76.5,69.9,0,0,82.9,0,0,3.8,0,0,3.7,0,-8.7,6.2,9.1,0,0,-7.6,0,0,11.5,0,0,9.9,0,4.6,5.9,1.8,0,0,5.2,0,0,36.4,50,42.1,100,100,100,42.1,26.4,"Troy Tulo"
"46",2012-05-27,"COL","@CIN","4","SS",1,4,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,1,1.25,0.75,0.1,0,0,1,0.6,0.515,214,0,0,0,100,0,25,0,0,25,50,25,0,25,75,0,4,0,0,0,0,0,7,16,23,0.02,-0.1,0.11,0.28,0.03,1.15,0,0,0.04,-0.02,87,95.7,13,84.3,0,0,0,0,0,0,0,0,0,0,0,-0.8,1.4,0,0,0,0,0,-3.77,46.46,0,0,0,0,0,46.2,90,65.2,100,88.9,93.3,43.5,25,4.4,96,0,95.4,0,0,0,84.3,0,0,0,93.4,0,0,2.7,0,1.3,0,0,0,2.6,0,0,0,3.2,0,0,9.5,0,10.1,0,0,0,0.4,0,0,0,12,0,0,33.3,85.7,65.2,100,91.7,93.3,60.9,29.1,"Troy Tulo"
"47",2011-08-30,"COL","@ARI","4","SS",1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0.1,0,0,-1,-1.2,0,-100,0.5,0,33.3,66.7,0,0,0,0,33.3,0,66.7,33.3,66.7,0,1,2,0,0,0,0,0,2,12,14,-0.12,-0.12,0,-1.53,-0.15,0.76,0,0,-0.14,-0.02,42.9,94.3,14.3,81,14.3,87,7.1,84,21.4,79,0,0,0,0,0,-0.6,-0.2,0,-0.2,-0.3,0,0,-9.93,-9.6,-0.94,-17.09,-8.92,0,0,80,25,46.2,75,100,83.3,61.5,80,7.1,92.9,86,87.1,0,0,0,81,84.4,0,0,0,0,0,3.8,1.7,2,0,0,0,3.8,8.5,0,0,0,0,0,9.8,8.3,4.1,0,0,0,1.4,-0.6,0,0,0,0,0,50,40,42.9,50,100,83.3,71.4,31.5,"Troy Tulo"
"48",2011-08-09,"COL","@CIN","4","SS",1,3,4,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0.333,25,25,1,0.333,0.5,1.333,1.833,1,0.1,0,0,2,1.2,0.695,343,1,50,50,0,0,100,0,0,50,50,0,50,0,50,1,0,1,0,0,0,0,5,10,15,0.21,-0.05,0.26,1.77,0.18,0.91,0,0,0.22,0.02,73.3,93.1,26.7,82.8,0,0,0,0,0,0,0,0,0,0,0,-0.1,1.4,0,0,0,0,0,-1.22,33.83,0,0,0,0,0,37.5,57.1,46.7,66.7,100,85.7,46.7,75,6.7,93,0,0,0,0,0,82.4,0,0,0,0,0,0,4.5,0,0,0,0,0,-2.6,0,0,0,0,0,0,9.5,0,0,0,0,0,0.2,0,0,0,0,0,0,44.4,50,46.7,75,100,85.7,40,21.8,"Troy Tulo"
"49",2011-06-25,"COL","@NYY","4","SS",1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.667,0,0,0,0.667,0.667,0.667,1.333,0,0.1,0.667,0,1,0.7,0.594,273,2,33.3,66.7,0,0,0,0,0,66.7,33.3,0,33.3,33.3,33.3,2,0,1,0,0,0,0,5,8,13,-0.01,-0.07,0.05,-0.52,-0.05,0.88,0,0,0.03,-0.05,53.9,94.7,30.8,83.3,0,0,0,0,15.4,88,0,0,0,0,0,0.4,-0.7,0,0,0.5,0,0,5.2,-18.21,0,0,24.41,0,0,44.4,50,46.2,100,100,100,30.8,100,0,94.9,0,0,0,0,93.7,83.2,0,0,0,88.3,0,0,5.4,0,0,0,0,8.7,-0.6,0,0,0,10.5,0,0,10.6,0,0,0,0,7.7,0,0,0,0,6.6,0,0,44.4,50,46.2,100,100,100,30.8,34.7,"Troy Tulo"
